date,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1900-10-02,0.0,0.3,0.0,23.9,0.0,0.0,0.0,0.0,1.3,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.8,0.0,0.3,0.0,0.5,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,2.5,0.0,22.9,21.8,28.2,4.1,0.0,0.0,3.8,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.5,8.4,0.0,0.0,3.3,0.0,0.0,1.5,0.0,0.0,1.8,1.3,4.4,1.2,1.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.6,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,10.8,13.4,0.0,0.0,0.0,0.2,0.0,0.0,15.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,
1900-10-03,0.0,0.0,5.1,5.3,0.0,0.0,1.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,10.2,0.0,39.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.8,0.0,12.7,5.6,0.0,0.0,3.8,0.0,0.0,0.8,7.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.2,2.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.6,0.1,0.0,0.0,0.0,0.0,5.0,11.8,38.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,
1900-10-04,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,6.1,0.0,10.2,1.3,0.0,11.2,0.0,0.0,4.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,4.1,0.0,0.0,1.5,0.0,4.3,0.0,0.0,3.3,0.0,0.0,0.8,7.9,0.0,0.0,0.0,0.3,0.0,,0.0,16.5,0.0,0.0,0.0,2.3,0.0,2.5,,0.0,0.0,0.0,5.1,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,6.4,1.0,2.2,0.4,0.0,0.0,0.0,0.0,8.8,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,,0.0,1.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,27.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,
1900-10-05,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,9.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,5.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,1.5,10.9,,0.0,,0.0,0.0,0.0,3.6,0.0,0.0,46.5,5.1,3.8,0.3,3.6,0.0,19.8,0.0,1.5,0.0,1.3,0.0,0.0,0.0,15.5,1.4,2.4,1.0,0.0,5.0,7.6,0.0,0.0,0.0,0.0,3.8,0.0,0.0,1.6,0.0,0.0,0.0,0.0,5.2,1.4,0.0,0.4,0.0,0.0,3.0,14.5,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,12.4,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,
1900-10-06,0.0,0.0,0.0,48.3,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,6.4,9.7,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,2.3,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.3,5.6,,4.1,30.7,0.0,0.0,0.0,9.1,0.0,0.5,2.8,0.0,3.3,0.0,,0.5,0.5,0.0,0.0,17.8,0.0,0.0,0.0,1.3,16.5,4.4,0.0,1.0,1.4,6.6,3.8,0.0,0.0,0.6,51.0,37.6,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,3.0,0.0,0.0,2.4,2.2,0.0,0.0,0.2,0.0,2.8,5.0,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,61.2,6.0,0.0,
1900-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,1.8,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,37.8,0.0,0.0,0.0,,,0.5,9.1,0.0,0.0,,1.3,0.0,3.3,0.0,5.6,0.0,5.3,6.1,0.0,9.1,0.0,0.5,0.0,0.0,0.0,0.0,7.1,6.2,0.0,0.0,0.0,37.6,0.6,0.0,0.0,0.0,7.0,0.2,0.0,1.0,0.0,1.2,0.0,1.4,0.4,0.0,0.0,0.0,1.0,34.0,42.0,4.0,0.0,0.0,0.0,0.2,8.2,0.0,0.0,0.0,0.0,1.0,0.2,1.2,1.8,0.0,0.0,0.0,0.0,0.0,0.4,6.8,0.0,0.0,
1900-10-08,0.0,1.8,16.3,0.0,0.0,0.0,0.0,1.5,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.5,8.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,,7.1,0.0,0.0,7.6,0.0,6.9,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.3,0.0,6.9,0.0,0.0,6.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,
1900-10-09,0.0,3.0,0.0,0.0,0.0,0.0,2.8,0.3,9.7,11.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,26.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,1.5,1.8,0.0,5.3,0.0,2.5,0.0,0.0,,10.9,0.0,0.0,2.8,,8.6,0.0,0.0,0.0,0.0,1.3,0.0,2.0,1.3,0.0,0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.8,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,5.2,0.0,2.0,4.6,1.0,0.0,4.4,0.0,0.4,0.0,
1900-10-10,0.0,47.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,1.0,0.0,3.8,2.5,9.7,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8,1.3,3.3,3.6,0.0,0.0,0.0,0.0,0.0,1.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,1.8,,0.3,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.8,0.0,0.3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.5,0.0,0.0,1.2,0.0,0.6,0.0,0.0,0.0,61.2,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.4,0.0,0.0,
1900-10-11,0.0,6.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8,0.0,0.0,40.6,0.0,1.3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,18.5,5.1,0.0,0.0,0.0,0.3,0.0,0.0,3.0,3.0,0.0,0.0,0.0,,5.1,0.0,0.0,0.0,1.3,0.0,0.0,,0.0,17.5,0.0,0.0,4.8,10.9,0.0,7.4,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,4.3,4.8,0.0,0.0,15.5,8.2,0.4,0.0,0.0,0.0,0.0,0.0,0.4,81.0,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.9,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,7.4,0.0,0.0,0.0,0.0,0.0,10.8,3.4,23.2,4.4,0.0,
1900-10-12,0.0,7.6,,0.0,9.9,6.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,69.9,0.0,2.5,0.0,0.5,3.8,0.0,15.0,0.0,0.0,0.0,0.0,0.0,97.5,0.0,0.0,0.0,0.0,2.5,5.6,0.0,,0.0,2.3,0.0,0.0,0.0,1.5,0.0,0.0,0.5,0.0,3.8,0.0,0.0,0.0,1.3,0.0,0.0,0.0,6.9,0.8,0.0,0.0,0.3,0.0,2.2,0.0,0.0,0.0,0.0,1.2,0.0,28.0,10.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,1.2,0.0,0.0,0.0,2.0,2.8,12.0,3.4,0.0,5.2,0.0,0.0,0.4,0.0,7.6,0.8,3.4,0.0,
1900-10-13,0.0,0.0,72.9,0.0,15.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,71.1,12.7,0.0,2.8,0.0,0.0,0.0,1.8,0.8,0.0,0.0,0.0,5.3,58.4,1.8,0.0,2.0,0.0,0.0,0.0,2.0,,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,17.8,0.0,7.1,2.3,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,8.6,3.4,0.0,10.0,0.0,66.6,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,5.2,23.0,0.0,
1900-10-14,0.0,0.0,1.3,0.0,5.1,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2.5,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.4,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.3,0.0,0.0,,11.4,0.0,0.0,12.7,25.7,0.0,2.0,0.0,0.0,0.0,3.3,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,28.2,12.6,6.2,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,26.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.2,23.8,0.6,9.6,2.6,9.6,0.0,0.0,
1900-10-15,0.0,0.0,0.0,9.1,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.8,0.0,2.5,0.0,1.8,0.0,0.5,0.0,0.0,0.0,17.8,8.1,8.9,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,45.2,0.0,0.0,0.0,0.0,7.1,0.0,0.0,,0.0,0.0,1.3,6.1,0.0,0.0,0.8,2.3,4.6,0.0,0.0,3.8,2.3,0.0,0.0,5.6,6.4,0.0,12.7,1.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,14.8,2.4,2.4,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,2.8,0.2,0.9,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.1,0.0,0.0,17.8,0.0,0.0,2.2,0.0,0.0,4.0,0.0,0.0,0.8,7.2,0.0,0.0,
1900-10-16,0.0,0.0,0.0,15.5,0.0,9.4,0.0,3.3,0.0,3.6,0.0,17.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.2,8.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,5.8,3.3,1.5,0.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,5.3,0.0,0.0,,,0.3,0.0,2.3,36.8,0.0,7.6,0.0,0.0,2.3,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.5,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,12.8,0.2,0.0,18.2,3.4,9.0,0.0,0.4,0.0,7.4,0.0,0.0,7.6,0.0,0.1,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,12.2,0.0,0.0,0.0,3.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,13.8,0.0,0.0,
1900-10-17,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,10.4,0.0,0.0,0.0,6.4,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,2.5,0.0,2.3,0.0,0.0,6.6,,0.3,0.0,0.0,,0.0,0.0,0.8,0.0,5.1,0.0,52.8,0.0,0.0,0.0,24.4,0.0,0.0,0.0,13.2,0.0,0.0,36.8,0.0,0.0,0.4,0.0,15.6,0.0,0.6,0.0,0.0,9.0,1.2,0.0,17.2,0.0,15.4,0.0,0.0,0.0,0.0,5.2,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,2.8,0.0,12.0,7.4,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.2,3.4,0.0,
1900-10-18,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,1.3,0.0,0.0,88.9,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8,0.0,17.0,0.0,0.0,7.1,0.0,3.8,0.0,0.0,1.5,0.0,0.0,6.9,0.0,1.5,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,41.9,4.3,0.0,0.0,27.9,0.8,0.0,7.6,0.0,0.0,0.0,7.1,1.5,0.0,0.0,1.3,0.0,0.0,22.4,0.0,2.0,0.0,2.2,0.0,3.4,0.0,1.6,8.4,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.4,0.0,7.6,0.2,25.4,0.0,0.0,
1900-10-19,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,1.0,0.0,0.0,6.6,0.0,0.0,33.3,0.0,11.2,0.0,0.0,0.0,3.8,6.4,0.0,4.1,0.0,0.0,0.0,0.0,9.4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.8,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,16.5,4.3,0.0,0.0,0.0,0.0,27.4,0.0,0.0,0.0,0.0,24.6,0.0,9.9,0.0,1.5,0.0,2.0,44.7,0.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,39.5,0.0,0.8,1.6,1.4,1.8,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,9.8,0.0,0.0,5.9,0.0,0.0,0.0,0.0,73.0,8.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.8,0.0,3.0,
1900-10-20,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.8,0.0,7.9,0.0,0.0,0.0,0.0,2.5,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.0,9.4,0.0,0.0,0.0,4.3,29.0,0.0,0.0,0.0,1.0,4.3,0.8,0.0,3.2,3.6,0.0,0.2,0.4,0.0,0.4,0.0,12.6,0.0,18.2,0.0,8.6,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,3.2,7.0,1.0,0.0,11.6,102.4,8.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,
1900-10-21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.5,0.0,82.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,1.3,0.0,20.3,0.0,0.0,1.5,0.0,0.0,0.0,4.6,0.0,13.7,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15.2,0.0,0.0,9.7,0.0,0.0,0.0,10.2,161.3,0.0,0.0,20.6,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,5.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,5.6,2.0,0.0,0.0,0.0,0.0,0.0,0.2,58.8,1.2,1.2,0.0,,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,27.0,0.0,0.0,
1900-10-22,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1,0.0,0.8,0.0,5.8,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.4,0.0,0.0,14.0,0.0,0.0,0.0,0.5,2.8,1.5,0.0,0.0,0.0,0.0,0.0,18.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.3,0.0,16.0,0.0,0.0,0.0,26.7,3.3,0.0,0.0,0.0,0.0,0.0,1.8,53.8,0.0,2.0,2.5,0.0,0.3,0.0,0.0,4.8,0.6,0.0,0.0,0.0,0.0,7.0,5.0,0.0,2.0,0.0,0.0,0.6,0.0,0.0,2.6,3.8,3.0,0.0,6.8,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.4,0.0,1.0,1.4,0.2,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.0,0.4,0.0,0.0,0.0,
1900-10-23,1.3,0.0,0.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,6.6,0.0,0.0,0.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,5.1,0.0,0.0,2.8,0.0,1.4,9.2,1.2,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.4,0.0,1.4,0.0,0.0,0.0,62.4,0.0,0.2,0.0,0.2,1.2,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,1.6,0.0,1.8,0.0,11.8,0.0,0.0,0.0,2.8,2.0,0.0,23.0,6.2,16.0,0.0,0.0,0.0,
1900-10-24,0.0,0.0,5.1,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,5.1,0.0,0.0,27.9,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,8.9,4.3,0.0,0.0,0.0,2.5,0.0,0.0,0.0,1.8,1.3,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.4,0.0,0.0,37.3,0.0,0.0,0.0,2.5,3.8,25.1,0.8,0.0,6.4,0.0,1.3,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,7.2,0.0,21.0,0.0,2.4,10.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.4,0.0,0.2,0.4,
1900-10-25,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.8,0.0,0.0,0.0,3.8,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,8.4,21.8,0.0,0.0,0.0,3.0,2.5,0.0,0.0,24.9,2.0,18.8,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,29.2,,0.0,3.3,0.0,3.6,2.0,0.0,0.0,1.3,0.0,26.2,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.8,0.0,9.7,0.0,0.5,0.0,0.0,4.2,2.0,0.6,0.0,30.2,15.6,0.0,0.0,0.2,0.0,1.6,0.0,5.8,7.2,0.4,5.7,1.6,0.0,4.0,0.0,0.4,0.0,0.0,0.0,8.8,,2.6,0.0,0.6,19.8,8.2,0.0,0.0,0.1,0.2,6.2,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,5.4,
1900-10-26,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,5.1,0.0,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,36.8,1.5,0.0,2.8,0.0,4.3,72.9,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,6.6,,0.0,,0.0,0.0,2.3,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8,0.0,0.0,0.0,7.2,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,35.6,0.0,2.6,0.0,0.8,12.3,20.4,0.0,7.4,0.0,3.0,0.0,0.0,0.0,0.0,18.0,5.2,0.0,9.6,0.0,1.8,0.2,18.4,0.0,58.0,3.4,22.6,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.2,
1900-10-27,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.6,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.8,2.3,0.0,0.5,0.0,2.8,29.2,0.0,0.0,0.0,4.1,5.1,4.6,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.6,3.8,2.5,6.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,12.2,0.0,1.0,20.8,0.0,0.0,0.4,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,33.8,0.0,9.4,0.0,2.6,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,3.0,1.6,1.8,2.8,0.1,0.2,0.0,0.7,0.0,23.0,0.0,81.0,0.0,4.6,0.2,0.0,0.0,27.2,0.0,11.0,0.0,0.0,0.0,
1900-10-28,0.0,3.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,30.5,4.3,0.0,0.0,4.8,0.0,4.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.5,0.0,10.7,6.1,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,3.0,0.0,0.0,4.6,0.0,0.0,26.4,6.6,7.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,67.0,32.6,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,1.2,1.0,0.0,0.2,1.7,0.0,0.1,1.0,0.0,0.0,5.1,1.0,0.2,0.0,1.0,0.0,0.4,0.0,0.0,0.0,5.0,4.2,0.1,1.2,0.0,1.4,
