date,year,Max
1900-08-21,1990,2.295
1900-08-22,1990,2.240
1900-08-23,1990,2.310
1900-08-24,1990,2.247
1900-08-25,1990,2.205
1900-08-26,1990,2.147
1900-08-27,1990,2.132
1900-08-28,1990,2.097
1900-08-29,1990,2.077
1900-08-30,1990,2.070
1900-08-31,1990,2.057
1900-09-01,1990,2.037
1900-09-02,1990,2.027
1900-09-03,1990,2.036
1900-09-04,1990,2.026
1900-09-05,1990,2.026
1900-09-06,1990,2.026
1900-09-07,1990,2.008
1900-09-08,1990,1.983
1900-09-09,1990,1.964
1900-09-10,1990,1.944
1900-09-11,1990,1.922
1900-09-12,1990,1.917
1900-09-13,1990,1.924
1900-09-14,1990,4.165
1900-09-15,1990,8.772
1900-09-16,1990,7.453
1900-09-17,1990,4.238
1900-09-18,1990,3.365
1900-09-19,1990,2.893
1900-09-20,1990,2.678
1900-09-21,1990,2.531
1900-09-22,1990,2.439
1900-09-23,1990,2.341
1900-09-24,1990,2.251
1900-09-25,1990,2.299
1900-09-26,1990,2.260
1900-09-27,1990,2.252
1900-09-28,1990,2.192
1900-09-29,1990,2.172
1900-09-30,1990,2.050
1900-10-01,1990,2.041
1900-10-02,1990,2.041
1900-10-03,1990,2.028
1900-10-04,1990,2.016
1900-10-05,1990,1.998
1900-10-06,1990,1.978
1900-10-07,1990,1.996
1900-10-08,1990,2.004
1900-10-09,1990,1.967
1900-10-10,1990,1.942
1900-10-11,1990,1.927
1900-10-12,1990,2.015
1900-10-13,1990,2.005
1900-10-14,1990,1.965
1900-10-15,1990,1.925
1900-10-16,1990,1.895
1900-10-17,1990,1.872
1900-10-18,1990,1.847
1900-10-19,1990,1.828
1900-10-20,1990,1.805
1900-10-21,1990,1.795
1900-10-22,1990,1.802
1900-10-23,1990,1.775
1900-10-24,1990,1.987
1900-10-25,1990,2.020
1900-10-26,1990,1.970
1900-10-27,1990,1.915
1900-10-28,1990,1.867
1900-10-29,1990,1.810
1900-10-30,1990,1.767
1900-10-31,1990,1.725
1900-11-01,1990,1.705
1900-11-02,1990,1.707
1900-11-03,1990,1.692
1900-11-04,1990,1.665
1900-11-05,1990,1.722
1900-11-06,1990,1.702
1900-11-07,1990,1.740
1900-11-08,1990,1.750
1900-11-09,1990,1.725
1900-11-10,1990,1.690
1900-11-11,1990,1.678
1900-11-12,1990,1.653
1900-11-13,1990,1.650
1900-11-14,1990,1.662
1900-11-15,1990,1.660
1900-11-16,1990,1.665
1900-11-17,1990,1.665
1900-11-18,1990,1.642
1900-11-19,1990,1.637
1900-11-20,1990,1.610
1900-11-21,1990,1.610
1900-11-22,1990,1.610
1900-11-23,1990,1.607
1900-11-24,1990,1.590
1900-11-25,1990,1.542
1900-11-26,1990,1.540
1900-11-27,1990,1.527
1900-11-28,1990,1.527
1900-11-29,1990,1.512
1900-11-30,1990,1.530
1900-12-01,1990,1.510
1900-12-02,1990,1.512
1900-12-03,1990,1.517
1900-12-04,1990,1.535
1900-12-05,1990,1.525
1900-12-06,1990,1.525
1900-12-07,1990,1.510
1900-12-08,1990,1.612
1900-12-09,1990,1.600
1900-12-10,1990,1.420
1900-12-11,1990,1.432
1900-12-12,1990,1.490
1900-12-13,1990,1.512
1900-12-14,1990,1.442
1900-12-15,1990,1.415
1900-12-16,1990,1.407
1900-12-17,1990,1.410
1900-12-18,1990,1.405
1900-12-19,1990,1.410
1900-12-20,1990,1.400
1900-12-21,1990,1.400
1900-12-22,1990,1.405
1900-12-23,1990,1.407
1900-12-24,1990,1.412
1900-12-25,1990,1.400
1900-12-26,1990,1.402
1900-12-27,1990,1.400
1900-12-28,1990,1.400
1900-12-29,1990,1.400
1900-12-30,1990,1.405
1900-12-31,1990,1.407
1900-01-01,1991,1.425
1900-01-02,1991,1.427
1900-01-03,1991,1.407
1900-01-04,1991,1.405
1900-01-05,1991,1.422
1900-01-06,1991,1.427
1900-01-07,1991,1.425
1900-01-08,1991,1.425
1900-01-09,1991,1.427
1900-01-10,1991,1.427
1900-01-11,1991,1.417
1900-01-12,1991,1.466
1900-01-13,1991,1.490
1900-01-14,1991,1.470
1900-01-15,1991,1.462
1900-01-16,1991,1.450
1900-01-17,1991,1.448
1900-01-18,1991,1.443
1900-01-19,1991,1.429
1900-01-20,1991,1.408
1900-01-21,1991,1.393
1900-01-22,1991,1.384
1900-01-23,1991,1.381
1900-01-24,1991,1.424
1900-01-25,1991,1.518
1900-01-26,1991,1.519
1900-01-27,1991,1.480
1900-01-28,1991,1.456
1900-01-29,1991,1.461
1900-01-30,1991,1.478
1900-01-31,1991,1.478
1900-02-01,1991,1.463
1900-02-02,1991,1.444
1900-02-03,1991,1.424
1900-02-04,1991,1.405
1900-02-05,1991,1.388
1900-02-06,1991,1.376
1900-02-07,1991,1.458
1900-02-08,1991,1.578
1900-02-09,1991,1.578
1900-02-10,1991,1.462
1900-02-11,1991,1.509
1900-02-12,1991,1.495
1900-02-13,1991,1.458
1900-02-14,1991,1.438
1900-02-15,1991,1.420
1900-02-16,1991,1.458
1900-02-17,1991,1.451
1900-02-18,1991,1.427
1900-02-19,1991,1.410
1900-02-20,1991,1.396
1900-02-21,1991,1.391
1900-02-22,1991,1.393
1900-02-23,1991,1.394
1900-02-24,1991,1.402
1900-02-25,1991,1.406
1900-02-26,1991,1.406
1900-02-27,1991,1.401
1900-02-28,1991,1.394
1900-03-01,1991,1.394
1900-03-02,1991,1.395
1900-03-03,1991,1.395
1900-03-04,1991,1.397
1900-03-05,1991,1.398
1900-03-06,1991,1.400
1900-03-07,1991,1.401
1900-03-08,1991,1.412
1900-03-09,1991,1.422
1900-03-10,1991,1.417
1900-03-11,1991,1.397
1900-03-12,1991,1.362
1900-03-13,1991,1.362
1900-03-14,1991,1.325
1900-03-15,1991,1.315
1900-03-16,1991,1.302
1900-03-17,1991,1.307
1900-03-18,1991,1.322
1900-03-19,1991,1.315
1900-03-20,1991,1.315
1900-03-21,1991,1.305
1900-03-22,1991,1.292
1900-03-23,1991,1.315
1900-03-24,1991,1.332
1900-03-25,1991,1.292
1900-03-26,1991,1.270
1900-03-27,1991,1.272
1900-03-28,1991,1.320
1900-03-29,1991,1.320
1900-03-30,1991,1.267
1900-03-31,1991,1.275
1900-04-01,1991,1.275
1900-04-02,1991,1.290
1900-04-03,1991,1.295
1900-04-04,1991,1.270
1900-04-05,1991,1.270
1900-04-06,1991,1.272
1900-04-07,1991,1.295
1900-04-08,1991,1.292
1900-04-09,1991,1.275
1900-04-10,1991,1.270
1900-04-11,1991,1.267
1900-04-12,1991,1.320
1900-04-13,1991,1.337
1900-04-14,1991,1.307
1900-04-15,1991,1.292
1900-04-16,1991,1.317
1900-04-17,1991,1.302
1900-04-18,1991,1.330
1900-04-19,1991,1.345
1900-04-20,1991,1.370
1900-04-21,1991,1.405
1900-04-22,1991,1.400
1900-04-23,1991,1.397
1900-04-24,1991,1.367
1900-04-25,1991,1.357
1900-04-26,1991,1.350
1900-04-27,1991,1.432
1900-04-28,1991,1.427
1900-04-29,1991,1.407
1900-04-30,1991,1.405
1900-05-01,1991,1.397
1900-05-02,1991,1.392
1900-05-03,1991,1.427
1900-05-04,1991,1.432
1900-05-05,1991,1.460
1900-05-06,1991,1.462
1900-05-07,1991,1.440
1900-05-08,1991,1.437
1900-05-09,1991,1.552
1900-05-10,1991,1.462
1900-05-11,1991,1.482
1900-05-12,1991,1.475
1900-05-13,1991,1.470
1900-05-14,1991,1.430
1900-05-15,1991,1.427
1900-05-16,1991,1.425
1900-05-17,1991,1.440
1900-05-18,1991,1.432
1900-05-19,1991,1.447
1900-05-20,1991,1.435
1900-05-21,1991,1.425
1900-05-22,1991,1.490
1900-05-23,1991,1.575
1900-05-24,1991,1.575
1900-05-25,1991,1.550
1900-05-26,1991,1.512
1900-05-27,1991,1.502
1900-05-28,1991,1.502
1900-05-29,1991,1.520
1900-05-30,1991,1.527
1900-05-31,1991,1.535
1900-06-01,1991,1.545
1900-06-02,1991,1.530
1900-06-03,1991,1.515
1900-06-04,1991,1.492
1900-06-05,1991,1.490
1900-06-06,1991,1.492
1900-06-07,1991,1.535
1900-06-08,1991,3.177
1900-06-09,1991,6.210
1900-06-10,1991,9.377
1900-06-11,1991,12.945
1900-06-12,1991,13.802
1900-06-13,1991,12.652
1900-06-14,1991,9.405
1900-06-15,1991,5.477
1900-06-16,1991,4.217
1900-06-17,1991,3.490
1900-06-18,1991,3.117
1900-06-19,1991,2.912
1900-06-20,1991,2.710
1900-06-21,1991,2.562
1900-06-22,1991,2.452
1900-06-23,1991,2.370
1900-06-24,1991,2.300
1900-06-25,1991,2.247
1900-06-26,1991,2.190
1900-06-27,1991,2.122
1900-06-28,1991,2.097
1900-06-29,1991,2.072
1900-06-30,1991,2.037
1900-07-01,1991,2.010
1900-07-02,1991,1.985
1900-07-03,1991,1.972
1900-07-04,1991,1.967
1900-07-05,1991,1.945
1900-07-06,1991,1.920
1900-07-07,1991,1.920
1900-07-08,1991,1.915
1900-07-09,1991,2.020
1900-07-10,1991,2.002
1900-07-11,1991,3.017
1900-07-12,1991,10.845
1900-07-13,1991,10.845
1900-07-14,1991,7.505
1900-07-15,1991,5.002
1900-07-16,1991,4.010
1900-07-17,1991,3.490
1900-07-18,1991,3.142
1900-07-19,1991,2.897
1900-07-20,1991,2.787
1900-07-21,1991,2.645
1900-07-22,1991,2.512
1900-07-23,1991,2.427
1900-07-24,1991,2.495
1900-07-25,1991,2.480
1900-07-26,1991,2.390
1900-07-27,1991,2.287
1900-07-28,1991,2.220
1900-07-29,1991,2.167
1900-07-30,1991,2.132
1900-07-31,1991,2.095
1900-08-01,1991,2.075
1900-08-02,1991,2.052
1900-08-03,1991,2.030
1900-08-04,1991,2.012
1900-08-05,1991,1.987
1900-08-06,1991,1.997
1900-08-07,1991,1.990
1900-08-08,1991,2.020
1900-08-09,1991,2.155
1900-08-10,1991,2.107
1900-08-11,1991,2.002
1900-08-12,1991,1.975
1900-08-13,1991,1.940
1900-08-14,1991,1.907
1900-08-15,1991,1.882
1900-08-16,1991,1.852
1900-08-17,1991,1.830
1900-08-18,1991,1.820
1900-08-19,1991,1.802
1900-08-20,1991,1.800
1900-08-21,1991,1.790
1900-08-22,1991,1.785
1900-08-23,1991,1.797
1900-08-24,1991,1.775
1900-08-25,1991,1.790
1900-08-26,1991,1.780
1900-08-27,1991,1.770
1900-08-28,1991,1.770
1900-08-29,1991,1.762
1900-08-30,1991,1.752
1900-08-31,1991,1.740
1900-09-01,1991,1.770
1900-09-02,1991,1.772
1900-09-03,1991,1.762
1900-09-04,1991,1.772
1900-09-05,1991,1.747
1900-09-06,1991,1.740
1900-09-07,1991,1.707
1900-09-08,1991,1.692
1900-09-09,1991,1.677
1900-09-10,1991,1.667
1900-09-11,1991,1.685
1900-09-12,1991,1.687
1900-09-13,1991,1.680
1900-09-14,1991,1.765
1900-09-15,1991,1.792
1900-09-16,1991,1.775
1900-09-17,1991,1.702
1900-09-18,1991,1.690
1900-09-19,1991,1.685
1900-09-20,1991,1.665
1900-09-21,1991,1.647
1900-09-22,1991,1.640
1900-09-23,1991,1.642
1900-09-24,1991,1.630
1900-09-25,1991,1.622
1900-09-26,1991,1.612
1900-09-27,1991,1.627
1900-09-28,1991,1.630
1900-09-29,1991,1.625
1900-09-30,1991,1.787
1900-10-01,1991,1.782
1900-10-02,1991,1.730
1900-10-03,1991,1.685
1900-10-04,1991,1.655
1900-10-05,1991,1.620
1900-10-06,1991,1.600
1900-10-07,1991,1.590
1900-10-08,1991,1.570
1900-10-09,1991,1.552
1900-10-10,1991,1.545
1900-10-11,1991,1.560
1900-10-12,1991,1.555
1900-10-13,1991,1.560
1900-10-14,1991,1.535
1900-10-15,1991,1.525
1900-10-16,1991,1.522
1900-10-17,1991,1.512
1900-10-18,1991,1.470
1900-10-19,1991,1.475
1900-10-20,1991,1.470
1900-10-21,1991,1.475
1900-10-22,1991,1.452
1900-10-23,1991,1.420
1900-10-24,1991,1.417
1900-10-25,1991,1.417
1900-10-26,1991,1.415
1900-10-27,1991,1.422
1900-10-28,1991,1.360
1900-10-29,1991,1.337
1900-10-30,1991,1.342
1900-10-31,1991,1.408
1900-11-01,1991,1.578
1900-11-02,1991,1.580
1900-11-03,1991,1.555
1900-11-04,1991,1.530
1900-11-05,1991,1.588
1900-11-06,1991,1.568
1900-11-07,1991,1.558
1900-11-08,1991,1.560
1900-11-09,1991,1.534
1900-11-10,1991,1.489
1900-11-11,1991,1.476
1900-11-12,1991,1.456
1900-11-13,1991,1.446
1900-11-14,1991,1.426
1900-11-15,1991,1.419
1900-11-16,1991,1.416
1900-11-17,1991,1.426
1900-11-18,1991,1.426
1900-11-19,1991,1.349
1900-11-20,1991,1.346
1900-11-21,1991,1.314
1900-11-22,1991,1.269
1900-11-23,1991,1.359
1900-11-24,1991,1.384
1900-11-25,1991,1.381
1900-11-26,1991,1.381
1900-11-27,1991,1.381
1900-11-28,1991,1.381
1900-11-29,1991,1.359
1900-11-30,1991,1.376
1900-12-01,1991,1.362
1900-12-02,1991,1.342
1900-12-03,1991,1.340
1900-12-04,1991,1.355
1900-12-05,1991,1.365
1900-12-06,1991,1.357
1900-12-07,1991,1.332
1900-12-08,1991,1.335
1900-12-09,1991,1.345
1900-12-10,1991,1.342
1900-12-11,1991,1.387
1900-12-12,1991,1.500
1900-12-13,1991,2.550
1900-12-14,1991,5.495
1900-12-15,1991,5.067
1900-12-16,1991,2.857
1900-12-17,1991,2.410
1900-12-18,1991,2.265
1900-12-19,1991,2.052
1900-12-20,1991,1.922
1900-12-21,1991,1.827
1900-12-22,1991,1.752
1900-12-23,1991,1.777
1900-12-24,1991,1.775
1900-12-25,1991,1.705
1900-12-26,1991,1.657
1900-12-27,1991,1.612
1900-12-28,1991,1.590
1900-12-29,1991,1.575
1900-12-30,1991,1.560
1900-12-31,1991,1.547
1900-01-01,1992,1.715
1900-01-02,1992,2.150
1900-01-03,1992,2.075
1900-01-04,1992,1.970
1900-01-05,1992,1.975
1900-01-06,1992,1.952
1900-01-07,1992,1.902
1900-01-08,1992,1.917
1900-01-09,1992,1.902
1900-01-10,1992,2.704
1900-01-11,1992,3.836
1900-01-12,1992,3.760
1900-01-13,1992,3.007
1900-01-14,1992,2.557
1900-01-15,1992,2.295
1900-01-16,1992,2.140
1900-01-17,1992,2.030
1900-01-18,1992,1.960
1900-01-19,1992,1.913
1900-01-20,1992,1.863
1900-01-21,1992,1.823
1900-01-22,1992,1.793
1900-01-23,1992,1.788
1900-01-24,1992,1.803
1900-01-25,1992,1.770
1900-01-26,1992,1.758
1900-01-27,1992,1.730
1900-01-28,1992,1.728
1900-01-29,1992,1.738
1900-01-30,1992,1.730
1900-01-31,1992,1.685
1900-02-01,1992,1.653
1900-02-02,1992,1.618
1900-02-03,1992,1.603
1900-02-04,1992,1.610
1900-02-05,1992,1.628
1900-02-06,1992,1.628
1900-02-07,1992,1.943
1900-02-08,1992,1.905
1900-02-09,1992,2.355
1900-02-10,1992,9.073
1900-02-11,1992,11.490
1900-02-12,1992,7.508
1900-02-13,1992,5.763
1900-02-14,1992,3.975
1900-02-15,1992,3.270
1900-02-16,1992,3.043
1900-02-17,1992,2.828
1900-02-18,1992,2.730
1900-02-19,1992,2.465
1900-02-20,1992,2.325
1900-02-21,1992,2.250
1900-02-22,1992,2.175
1900-02-23,1992,2.118
1900-02-24,1992,2.065
1900-02-25,1992,2.335
1900-02-26,1992,2.340
1900-02-27,1992,2.170
1900-02-28,1992,2.213
1900-03-01,1992,1.988
1900-03-02,1992,1.940
1900-03-03,1992,1.885
1900-03-04,1992,1.855
1900-03-05,1992,1.943
1900-03-06,1992,2.115
1900-03-07,1992,2.110
1900-03-08,1992,2.165
1900-03-09,1992,2.110
1900-03-10,1992,2.015
1900-03-11,1992,1.933
1900-03-12,1992,1.880
1900-03-13,1992,1.838
1900-03-14,1992,1.838
1900-03-15,1992,1.818
1900-03-16,1992,1.793
1900-03-17,1992,1.768
1900-03-18,1992,1.763
1900-03-19,1992,1.750
1900-03-20,1992,1.725
1900-03-21,1992,1.710
1900-03-22,1992,1.693
1900-03-23,1992,1.668
1900-03-24,1992,1.735
1900-03-25,1992,1.708
1900-03-26,1992,1.653
1900-03-27,1992,1.900
1900-03-28,1992,1.990
1900-03-29,1992,1.853
1900-03-30,1992,1.773
1900-03-31,1992,1.781
1900-04-01,1992,1.756
1900-04-02,1992,1.723
1900-04-03,1992,1.748
1900-04-04,1992,1.751
1900-04-05,1992,1.736
1900-04-06,1992,1.711
1900-04-07,1992,1.711
1900-04-08,1992,1.693
1900-04-09,1992,1.778
1900-04-10,1992,1.766
1900-04-11,1992,1.763
1900-04-12,1992,1.708
1900-04-13,1992,1.678
1900-04-14,1992,1.676
1900-04-15,1992,1.658
1900-04-16,1992,1.638
1900-04-17,1992,1.623
1900-04-18,1992,1.616
1900-04-19,1992,1.613
1900-04-20,1992,1.616
1900-04-21,1992,1.653
1900-04-22,1992,1.686
1900-04-23,1992,1.676
1900-04-24,1992,1.666
1900-04-25,1992,1.641
1900-04-26,1992,1.631
1900-04-27,1992,1.613
1900-04-28,1992,1.656
1900-04-29,1992,2.388
1900-04-30,1992,2.083
1900-05-01,1992,1.851
1900-05-02,1992,1.791
1900-05-03,1992,1.805
1900-05-04,1992,1.805
1900-05-05,1992,1.762
1900-05-06,1992,1.725
1900-05-07,1992,1.735
1900-05-08,1992,1.700
1900-05-09,1992,1.662
1900-05-10,1992,1.667
1900-05-11,1992,1.740
1900-05-12,1992,1.725
1900-05-13,1992,1.715
1900-05-14,1992,1.715
1900-05-15,1992,1.712
1900-05-16,1992,1.710
1900-05-17,1992,1.707
1900-05-18,1992,1.712
1900-05-19,1992,1.710
1900-05-20,1992,1.707
1900-05-21,1992,1.705
1900-05-22,1992,1.727
1900-05-23,1992,1.737
1900-05-24,1992,1.737
1900-05-25,1992,1.732
1900-05-26,1992,1.727
1900-05-27,1992,1.715
1900-05-28,1992,1.717
1900-05-29,1992,1.717
1900-05-30,1992,1.720
1900-05-31,1992,1.725
1900-06-01,1992,1.725
1900-06-02,1992,1.725
1900-06-03,1992,1.730
1900-06-04,1992,1.727
1900-06-05,1992,1.727
1900-06-06,1992,1.725
1900-06-07,1992,1.735
1900-06-08,1992,1.735
1900-06-09,1992,1.735
1900-06-10,1992,1.735
1900-06-11,1992,1.732
1900-06-12,1992,1.732
1900-06-13,1992,1.730
1900-06-14,1992,1.730
1900-06-15,1992,1.730
1900-06-16,1992,1.730
1900-06-17,1992,1.655
1900-06-18,1992,1.657
1900-06-19,1992,1.570
1900-06-20,1992,1.462
1900-06-21,1992,1.457
1900-06-22,1992,1.457
1900-06-23,1992,1.457
1900-06-24,1992,1.457
1900-06-25,1992,1.457
1900-06-26,1992,1.470
1900-06-27,1992,1.830
1900-06-28,1992,1.930
1900-06-29,1992,4.140
1900-06-30,1992,3.997
1900-07-01,1992,3.002
1900-07-02,1992,2.562
1900-07-03,1992,2.315
1900-07-04,1992,2.172
1900-07-05,1992,2.082
1900-07-06,1992,1.995
1900-07-07,1992,1.950
1900-07-08,1992,1.935
1900-07-09,1992,1.932
1900-07-10,1992,1.930
1900-07-11,1992,1.930
1900-07-12,1992,1.685
1900-07-13,1992,1.677
1900-07-14,1992,1.782
1900-07-15,1992,1.782
1900-07-16,1992,1.782
1900-07-17,1992,1.782
1900-07-18,1992,1.782
1900-07-19,1992,1.782
1900-07-20,1992,1.787
1900-07-21,1992,1.787
1900-07-22,1992,1.787
1900-07-23,1992,1.785
1900-07-24,1992,1.785
1900-07-25,1992,1.785
1900-07-26,1992,1.785
1900-07-27,1992,1.785
1900-07-28,1992,1.782
1900-07-29,1992,1.782
1900-07-30,1992,1.780
1900-07-31,1992,1.780
1900-08-01,1992,1.702
1900-08-02,1992,1.527
1900-08-03,1992,1.522
1900-08-04,1992,1.520
1900-08-05,1992,1.517
1900-08-06,1992,1.517
1900-08-07,1992,1.517
1900-08-08,1992,1.517
1900-08-09,1992,1.517
1900-08-10,1992,1.517
1900-08-11,1992,1.517
1900-08-12,1992,1.517
1900-08-13,1992,1.522
1900-08-14,1992,1.520
1900-08-15,1992,1.522
1900-08-16,1992,1.520
1900-08-17,1992,1.517
1900-08-18,1992,1.772
1900-08-19,1992,1.782
1900-08-20,1992,1.782
1900-08-21,1992,1.777
1900-08-22,1992,1.777
1900-08-23,1992,1.777
1900-08-24,1992,1.777
1900-08-25,1992,1.772
1900-08-26,1992,1.772
1900-08-27,1992,1.772
1900-08-28,1992,1.517
1900-08-29,1992,1.542
1900-08-30,1992,1.562
1900-08-31,1992,1.580
1900-09-01,1992,1.585
1900-09-02,1992,1.577
1900-09-03,1992,1.575
1900-09-04,1992,1.395
1900-09-05,1992,1.387
1900-09-06,1992,1.387
1900-09-07,1992,1.387
1900-09-08,1992,1.385
1900-09-09,1992,1.380
1900-09-10,1992,1.377
1900-09-11,1992,1.377
1900-09-12,1992,1.385
1900-09-13,1992,1.390
1900-09-14,1992,1.382
1900-09-15,1992,1.377
1900-09-16,1992,1.380
1900-09-17,1992,1.372
1900-09-18,1992,1.372
1900-09-19,1992,1.372
1900-09-20,1992,1.552
1900-09-21,1992,1.560
1900-09-22,1992,1.565
1900-09-23,1992,1.565
1900-09-24,1992,1.567
1900-09-25,1992,1.382
1900-09-26,1992,1.332
1900-09-27,1992,1.932
1900-09-28,1992,2.390
1900-09-29,1992,2.265
1900-09-30,1992,2.030
1900-10-01,1992,1.885
1900-10-02,1992,1.782
1900-10-03,1992,1.742
1900-10-04,1992,1.730
1900-10-05,1992,1.690
1900-10-06,1992,1.670
1900-10-07,1992,1.637
1900-10-08,1992,1.615
1900-10-09,1992,1.662
1900-10-10,1992,1.675
1900-10-11,1992,1.642
1900-10-12,1992,1.612
1900-10-13,1992,1.595
1900-10-14,1992,1.587
1900-10-15,1992,1.597
1900-10-16,1992,1.592
1900-10-17,1992,1.627
1900-10-18,1992,1.632
1900-10-19,1992,1.895
1900-10-20,1992,2.852
1900-10-21,1992,2.740
1900-10-22,1992,2.380
1900-10-23,1992,2.087
1900-10-24,1992,1.935
1900-10-25,1992,1.922
1900-10-26,1992,1.920
1900-10-27,1992,1.825
1900-10-28,1992,1.825
1900-10-29,1992,1.615
1900-10-30,1992,1.617
1900-10-31,1992,1.610
1900-11-01,1992,1.552
1900-11-02,1992,1.562
1900-11-03,1992,1.760
1900-11-04,1992,1.772
1900-11-05,1992,1.402
1900-11-06,1992,2.187
1900-11-07,1992,2.875
1900-11-08,1992,3.047
1900-11-09,1992,2.640
1900-11-10,1992,2.430
1900-11-11,1992,2.050
1900-11-12,1992,2.000
1900-11-13,1992,1.943
1900-11-14,1992,1.915
1900-11-15,1992,1.905
1900-11-16,1992,1.833
1900-11-17,1992,1.783
1900-11-18,1992,1.780
1900-11-19,1992,2.065
1900-11-20,1992,1.935
1900-11-21,1992,2.235
1900-11-22,1992,2.208
1900-11-23,1992,2.423
1900-11-24,1992,2.643
1900-11-25,1992,2.420
1900-11-26,1992,2.118
1900-11-27,1992,1.955
1900-11-28,1992,1.868
1900-11-29,1992,1.810
1900-11-30,1992,1.788
1900-12-01,1992,1.895
1900-12-02,1992,2.058
1900-12-03,1992,2.058
1900-12-04,1992,1.968
1900-12-05,1992,4.663
1900-12-06,1992,4.963
1900-12-07,1992,5.680
1900-12-08,1992,5.895
1900-12-09,1992,4.585
1900-12-10,1992,3.885
1900-12-11,1992,3.155
1900-12-12,1992,2.753
1900-12-13,1992,2.505
1900-12-14,1992,2.335
1900-12-15,1992,2.240
1900-12-16,1992,2.153
1900-12-17,1992,2.113
1900-12-18,1992,2.073
1900-12-19,1992,2.133
1900-12-20,1992,2.260
1900-12-21,1992,2.267
1900-12-22,1992,2.975
1900-12-23,1992,2.848
1900-12-24,1992,2.999
1900-12-25,1992,3.045
1900-12-26,1992,3.495
1900-12-27,1992,2.820
1900-12-28,1992,2.442
1900-12-29,1992,2.277
1900-12-30,1992,2.167
1900-12-31,1992,2.085
1900-01-01,1993,2.012
1900-01-02,1993,1.967
1900-01-03,1993,1.935
1900-01-04,1993,1.910
1900-01-05,1993,1.919
1900-01-06,1993,3.035
1900-01-07,1993,2.601
1900-01-08,1993,2.350
1900-01-09,1993,2.385
1900-01-10,1993,2.302
1900-01-11,1993,2.137
1900-01-12,1993,2.242
1900-01-13,1993,2.052
1900-01-14,1993,1.820
1900-01-15,1993,2.070
1900-01-16,1993,1.787
1900-01-17,1993,1.812
1900-01-18,1993,1.985
1900-01-19,1993,1.977
1900-01-20,1993,1.940
1900-01-21,1993,1.915
1900-01-22,1993,1.920
1900-01-23,1993,1.930
1900-01-24,1993,1.930
1900-01-25,1993,1.937
1900-01-26,1993,2.150
1900-01-27,1993,2.150
1900-01-28,1993,2.035
1900-01-29,1993,1.950
1900-01-30,1993,1.930
1900-01-31,1993,1.922
1900-02-01,1993,1.922
1900-02-02,1993,1.917
1900-02-03,1993,1.915
1900-02-04,1993,1.910
1900-02-05,1993,1.907
1900-02-06,1993,1.730
1900-02-07,1993,1.645
1900-02-08,1993,1.647
1900-02-09,1993,1.642
1900-02-10,1993,1.607
1900-02-11,1993,1.677
1900-02-12,1993,1.745
1900-02-13,1993,1.670
1900-02-14,1993,1.817
1900-02-15,1993,1.830
1900-02-16,1993,1.847
1900-02-17,1993,1.950
1900-02-18,1993,1.882
1900-02-19,1993,1.895
1900-02-20,1993,1.802
1900-02-21,1993,1.725
1900-02-22,1993,1.850
1900-02-23,1993,1.925
1900-02-24,1993,1.875
1900-02-25,1993,1.877
1900-02-26,1993,1.802
1900-02-27,1993,1.785
1900-02-28,1993,1.722
1900-03-01,1993,1.667
1900-03-02,1993,1.622
1900-03-03,1993,1.585
1900-03-04,1993,1.562
1900-03-05,1993,1.530
1900-03-06,1993,1.597
1900-03-07,1993,1.562
1900-03-08,1993,1.612
1900-03-09,1993,1.666
1900-03-10,1993,1.912
1900-03-11,1993,2.058
1900-03-12,1993,2.463
1900-03-13,1993,2.380
1900-03-14,1993,2.160
1900-03-15,1993,2.090
1900-03-16,1993,1.975
1900-03-17,1993,1.898
1900-03-18,1993,1.843
1900-03-19,1993,2.588
1900-03-20,1993,2.510
1900-03-21,1993,2.315
1900-03-22,1993,2.168
1900-03-23,1993,2.053
1900-03-24,1993,1.960
1900-03-25,1993,1.910
1900-03-26,1993,1.947
1900-03-27,1993,2.209
1900-03-28,1993,2.202
1900-03-29,1993,2.066
1900-03-30,1993,2.021
1900-03-31,1993,1.946
1900-04-01,1993,1.889
1900-04-02,1993,1.819
1900-04-03,1993,1.766
1900-04-04,1993,1.748
1900-04-05,1993,1.738
1900-04-06,1993,1.718
1900-04-07,1993,1.700
1900-04-08,1993,1.740
1900-04-09,1993,1.735
1900-04-10,1993,1.702
1900-04-11,1993,1.679
1900-04-12,1993,1.664
1900-04-13,1993,1.649
1900-04-14,1993,1.634
1900-04-15,1993,1.654
1900-04-16,1993,1.653
1900-04-17,1993,1.616
1900-04-18,1993,1.553
1900-04-19,1993,1.573
1900-04-20,1993,1.596
1900-04-21,1993,1.596
1900-04-22,1993,1.582
1900-04-23,1993,1.575
1900-04-24,1993,1.575
1900-04-25,1993,1.570
1900-04-26,1993,1.555
1900-04-27,1993,1.557
1900-04-28,1993,1.560
1900-04-29,1993,1.594
1900-04-30,1993,1.569
1900-05-01,1993,1.549
1900-05-02,1993,1.516
1900-05-03,1993,1.531
1900-05-04,1993,1.526
1900-05-05,1993,1.523
1900-05-06,1993,1.515
1900-05-07,1993,1.520
1900-05-08,1993,1.513
1900-05-09,1993,1.518
1900-05-10,1993,1.523
1900-05-11,1993,1.527
1900-05-12,1993,1.529
1900-05-13,1993,1.527
1900-05-14,1993,1.517
1900-05-15,1993,1.534
1900-05-16,1993,1.507
