date,Very dry,Very wet,Median,2021-22 to date
1901-03-09,383.20000000000016,1105.105,722.7249999999999,2018.1000000000004
1901-03-10,386.67000000000013,1105.46,722.7249999999999,2018.1000000000004
1901-03-11,387.13000000000017,1106.8799999999999,722.7249999999999,2018.1000000000004
1901-03-12,391.81,1113.5400000000002,726.0999999999998,2018.2000000000003
1901-03-13,395.14000000000016,1113.99,726.2999999999997,2018.2000000000003
1901-03-14,395.14000000000016,1113.99,764.1999999999999,2018.3000000000002
1901-03-15,412.27000000000015,1118.8849999999998,766.9499999999998,2018.3000000000002
1901-03-16,412.27000000000015,1132.7750000000003,767.0999999999999,2018.7000000000003
1901-03-17,418.77000000000015,1140.8399999999995,767.0999999999999,2018.7000000000003
1901-03-18,421.37999999999994,1146.2199999999998,767.0999999999999,2019.5000000000002
1901-03-19,422.4599999999999,1165.79,767.0999999999999,2019.5000000000002
1901-03-20,423.7199999999999,1165.79,767.5999999999999,2019.5000000000002
1901-03-21,423.7199999999999,1166.02,770.1999999999998,2019.5000000000002
1901-03-22,425.16000000000014,1166.53,785.2999999999997,2019.5000000000002
1901-03-23,428.9099999999999,1167.4699999999998,794.35,2019.5000000000002
1901-03-24,446.1233333333334,1186.3799999999997,796.75,2019.5000000000002
1901-03-25,447.40000000000003,1191.799999999999,805.05,2019.5000000000002
1901-03-26,448.2900000000001,1191.799999999999,807.25,2055.3
1901-03-27,448.83000000000004,1199.8999999999999,811.4500000000002,2057.5
1901-03-28,448.83000000000004,1203.3499999999997,814.2500000000002,2085.1
1901-03-29,450.63000000000005,1209.9899999999996,814.2500000000002,2145.9
1901-03-30,450.63000000000005,1210.3199999999995,814.2500000000002,2158.3
1901-03-31,450.63000000000005,1221.6649999999997,815.5500000000002,2159.9
1901-04-01,450.63000000000005,1233.9849999999997,815.5500000000002,2159.9
1901-04-02,450.87000000000006,1234.434999999999,825.3500000000001,2159.9
1901-04-03,462.75000000000006,1237.3149999999991,825.3500000000001,2159.9
1901-04-04,462.75000000000006,1242.8049999999992,825.3500000000001,2159.9
1901-04-05,462.75000000000006,1262.229999999999,835.9999999999999,2159.9
1901-04-06,462.75000000000006,1262.869999999999,836.8999999999999,2159.9
1901-04-07,462.75000000000006,1262.869999999999,847.95,2160.1
1901-04-08,462.75000000000006,1263.059999999999,869.0749999999999,
1901-04-09,462.81000000000006,1263.9599999999991,869.0749999999999,
1901-04-10,462.81000000000006,1264.3199999999993,869.0749999999999,
1901-04-11,466.9500000000001,1273.3299999999995,869.0749999999999,
1901-04-12,469.2000000000001,1273.3299999999995,869.0749999999999,
1901-04-13,469.2000000000001,1273.3299999999995,869.0749999999999,
1901-04-14,469.2000000000001,1273.3299999999995,869.0749999999999,
1901-04-15,469.2000000000001,1273.3299999999995,869.0749999999999,
1901-04-16,469.2000000000001,1273.3299999999995,869.0749999999999,
1901-04-17,469.2000000000001,1274.2299999999993,869.0749999999999,
1901-04-18,469.2000000000001,1287.7049999999988,869.0749999999999,
1901-04-19,469.2000000000001,1289.5049999999987,872.375,
1901-04-20,469.2000000000001,1291.7549999999994,875.925,
1901-04-21,476.89000000000004,1291.7549999999994,875.925,
1901-04-22,476.89000000000004,1291.7549999999994,875.925,
1901-04-23,479.67999999999984,1291.7549999999994,875.925,
1901-04-24,480.71999999999986,1292.0249999999994,881.6249999999999,
1901-04-25,480.71999999999986,1304.6599999999987,881.6249999999999,
